NOC,Medal,Count
AUS,Bronze,1
AUS,Silver,3
AUT,Bronze,1
AUT,Gold,2
AUT,Silver,1
CAN,Bronze,1
CAN,Gold,4
CAN,Silver,1
CUB,Gold,4
FRA,Silver,2
GBR,Gold,1
GBR,Silver,1
GER,Bronze,7
GER,Gold,4
GER,Silver,5
GRE,Bronze,1
GRE,Gold,1
HUN,Bronze,1
HUN,Gold,2
HUN,Silver,1
NOR,Gold,2
SUI,Bronze,2
SUI,Gold,1
USA,Bronze,75
USA,Gold,76
USA,Silver,79
