Unnamed: 0,NOC,continent
1149,ITA,Europe
1354,GER,Europe
1463,GBR,Europe
1505,USA,America
1756,SWE,Europe
2072,DEN,Europe
2760,ANZ,Special
4026,FRA,Europe
6340,NOR,Europe
6888,CAN,America
8089,BEL,Europe
8338,HUN,Europe
9573,FIN,Europe
13898,GRE,Europe
17103,BOH,None
17188,NED,Europe
59411,RSA,Africa
60674,RUS,Europe
70318,AUT,Europe
110621,ISL,Europe
242212,ARG,America
255445,SUI,Europe
