NOC,Medal,Count
AUS,Bronze,1
AUS,Gold,2
AUT,Bronze,2
AUT,Gold,2
AUT,Silver,1
DEN,Bronze,3
DEN,Gold,1
DEN,Silver,2
FRA,Bronze,2
FRA,Gold,5
FRA,Silver,4
GBR,Bronze,3
GBR,Gold,3
GBR,Silver,3
GER,Bronze,2
GER,Gold,7
GER,Silver,5
GRE,Bronze,17
GRE,Gold,10
GRE,Silver,17
HUN,Bronze,3
HUN,Gold,2
HUN,Silver,1
SUI,Gold,1
SUI,Silver,2
USA,Bronze,2
USA,Gold,11
USA,Silver,6
