Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1920,Antwerp,Aquatics,Diving,"PRIESTE, Harry",USA,Men,10M Platform,Bronze
1920,Antwerp,Aquatics,Diving,"PINKSTON, Clarence",USA,Men,10M Platform,Gold
1920,Antwerp,Aquatics,Diving,"ADLERZ, Erik",SWE,Men,10M Platform,Silver
1920,Antwerp,Aquatics,Diving,"OLLIVIER, Eva",SWE,Women,10M Platform,Bronze
1920,Antwerp,Aquatics,Diving,"FRYLAND CLAUSEN, Stefani",DEN,Women,10M Platform,Gold
1920,Antwerp,Aquatics,Diving,"ARMSTRONG, Beatrix Eileen",GBR,Women,10M Platform,Silver
1920,Antwerp,Aquatics,Diving,"BALBACH, Louis James",USA,Men,3M Springboard,Bronze
1920,Antwerp,Aquatics,Diving,"KUEHN, Louis",USA,Men,3M Springboard,Gold
1920,Antwerp,Aquatics,Diving,"PINKSTON, Clarence",USA,Men,3M Springboard,Silver
1920,Antwerp,Aquatics,Diving,"PAYNE, Thelma",USA,Women,3M Springboard,Bronze
1920,Antwerp,Aquatics,Diving,"RIGGIN, Aileen",USA,Women,3M Springboard,Gold
1920,Antwerp,Aquatics,Diving,"WAINWRIGHT, Helen",USA,Women,3M Springboard,Silver
1920,Antwerp,Aquatics,Diving,"JANSSON, John",SWE,Men,Plain High Diving,Bronze
1920,Antwerp,Aquatics,Diving,"WALLMAN, Arvid",SWE,Men,Plain High Diving,Gold
1920,Antwerp,Aquatics,Diving,"SKOGLUND, Nils",SWE,Men,Plain High Diving,Silver
1920,Antwerp,Aquatics,Swimming,"BLITZ, Gerard",BEL,Men,100M Backstroke,Bronze
1920,Antwerp,Aquatics,Swimming,"KEALOHA, Warren Paoa",USA,Men,100M Backstroke,Gold
1920,Antwerp,Aquatics,Swimming,"KEGERIS, Raymond",USA,Men,100M Backstroke,Silver
1920,Antwerp,Aquatics,Swimming,"HARRIS, William",USA,Men,100M Freestyle,Bronze
